doc_id,p_positive,p_negative,polarity
40,2.0040861116722226,0.9959139112615958,0.3360573975677371
42,0.9999101981520653,1.0000898875296116,-8.984468492408865e-05
46,0.2593082175590098,2.7406917810440063,-0.8271278548798845
117,0.03005263628438115,1.9699472784996033,-0.9699473624346509
123,2.9788045287132263,0.021195526234805584,0.9858696494352793
286,1.962083637714386,1.0379162840545177,0.3080557925863675
347,1.9990179277956486,1.000982006196864,0.3326786478525779
362,3.9452531933784485,0.054746730835177004,0.9726266340635363
443,0.9981409143656492,2.0018589943647385,-0.3345727035116919
485,1.0059225289151073,0.994077448034659,0.005922540508479121
531,0.9611683499533683,3.0388315953314304,-0.5194158184493709
568,2.003583438170608,1.9964167717844248,0.00179166650250304
585,1.9994476065039635,2.000552315847017,-0.00027617734112450604
628,0.9940176389645785,1.0059823729097843,-0.005982366937081514
675,2.9591590305790305,1.040840988745913,0.47957950814119776
724,1.9812221470638178,2.018777780700475,-0.009388908578715553
772,1.0329989232122898,0.9670010004192591,0.032998962656538705
818,2.993373990058899,0.006626089452765882,0.9955826071482357
912,0.015538206789642572,1.984461784362793,-0.9844617931411275
999,2.0005843779072165,0.9994156633038074,0.3337229002833377
1118,3.0042999275028706,0.9957000117283314,0.5021499865722721
1120,0.005220162391196936,2.9947798252105713,-0.9965198917244874
1127,1.9248327799141407,1.075167163508013,0.2832218774766428
1193,1.9866215586662292,0.01337845018133521,0.9866215498773547
1279,0.0036664659855887294,1.9963334798812866,-0.9963335339146744
1316,1.9950641989707947,0.004935762961395085,0.9950642369441605
1471,1.9931694269180298,0.006830582628026605,0.9931694174040794
1598,0.018718358245678246,2.981281578540802,-0.9875210942396068
1639,2.973641812801361,0.026358127128332853,0.9824279148955971
1646,2.0403384305536747,1.9596616216003895,0.0201692019753398
1666,1.9923842549324036,0.0076158191077411175,0.9923841811737009
1668,1.0025695904623717,1.9974305205978453,-0.33162029776843993
1742,1.994124857825227,1.005875199334696,0.3294165465535924
1837,1.9926387057639658,1.0073613049462438,0.3284257990999615
1859,4.748520334716886,1.2514796507311985,0.5828401154110908
2069,2.988129675388336,0.011870343936607242,0.9920864374262408
2167,1.985085982363671,1.014913982246071,0.32339067052071857
2216,1.99742591381073,0.002574140904471278,0.9974258591654522
2238,0.9985853377729654,1.001414543017745,-0.0014146027067059779
2262,2.9807676672935486,0.019232315942645073,0.9871784559662615
2290,1.9915732317604125,1.0084266820922494,0.32771552596655185
2448,1.9925866723060608,0.0074133186135441065,0.9925866813523017
2490,1.0040819648420438,2.995917963795364,-0.49795900862211695
2538,1.916667614132166,1.083332471549511,0.2777783729272868
2682,0.012915237341076136,1.9870848059654236,-0.9870847629380871
2685,2.0146351102739573,0.985364843159914,0.3430900943633592
2852,0.008280520094558597,1.9917194843292236,-0.9917194799232611
2864,3.0282466262578964,0.9717534394003451,0.5141232882751515
2865,1.9919213447719812,1.0080785853788257,0.3279475940999008
2948,0.007075390720274299,2.9929246306419373,-0.9952830728864067
2979,0.014859973918646574,1.9851399660110474,-0.9851400256345392
3014,0.9928143896395341,2.0071856500580907,-0.33812374899850295
3088,1.0068571181036532,1.9931427985429764,-0.3287619026141357
3106,2.9630882143974304,0.036911866161972284,0.9753920898858262
3253,1.0050479178316891,0.994952148059383,0.00504788471984525
3292,1.9858840923407115,1.014115807134658,0.32392277258931546
3454,2.004261836409569,0.9957381461281329,0.33617456538382673
